tag,餐饮美食,房产,服饰鞋包,个护美容,花鸟萌宠,婚恋交友,家电数码,建材家居,教育培训,金融财经,旅游出行,母婴亲子,汽车,求职创业,软件应用,商务服务,生活服务,书籍阅读,体育健身,网络购物,星座运势,休闲爱好,医疗健康,影视音乐,游戏,资讯
75252B260395679B681C6329EE25A298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75315109C4BCC69F3488B0CDE1CBD2BA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,89.0,0.0
757396E8FB2EC47E18254AC61AC43250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76A82E52863F9EC1827BE9AD8A0FB98B,81.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,96.0,80.0,0.0,96.0,0.0,84.0,0.0,0.0,0.0,74.0,0.0,97.0,95.0,86.0,90.0
76E52140022C91325D2D59B035586FE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77BDA28CF9C62212744F2041EF0E07A6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7985E98A11460D5531EF624DE090B696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7A39750ACD9B79A5B8D3ACC29CA1CCBE,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,81.0,0.0,0.0,0.0
7C71274B9CE320B7A554FF640858ECA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7CCBE760F7983FA4014436F156510AB7,0.0,70.0,98.0,0.0,0.0,0.0,76.0,0.0,0.0,96.0,75.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,75.0,82.0,0.0,0.0,81.0,96.0,0.0,98.0
7E7730BB2BBEFC394ED79DE6C119BAD8,79.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,88.0,0.0,88.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,90.0,91.0,0.0,0.0
80DC946DD8A4430583965B83765339E1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8380B76022E73368FD8E98FC7A49130A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
859C2595A65AD54C7765661F02348DC4,0.0,80.0,0.0,0.0,0.0,0.0,0.0,89.0,87.0,0.0,0.0,0.0,92.0,0.0,94.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,89.0,70.0,0.0,0.0
872AC808C68CBB9C89C478C6BA091292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873A4993EB0868A77D5EBCC06B5CA8C9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,88.0,77.0,88.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,75.0,0.0,0.0,90.0,79.0,0.0,85.0
88C391F485F6BF1C65F3C07D6842B8E5,89.0,77.0,93.0,0.0,0.0,0.0,80.0,92.0,84.0,86.0,73.0,79.0,96.0,71.0,0.0,0.0,0.0,0.0,90.0,93.0,0.0,87.0,92.0,97.0,78.0,96.0
893F205EFD0A81058A973D7810B35FE3,0.0,0.0,0.0,0.0,79.0,0.0,81.0,86.0,0.0,0.0,0.0,74.0,96.0,0.0,0.0,0.0,83.0,0.0,0.0,93.0,0.0,0.0,84.0,95.0,92.0,94.0
894CB859061E3F65DF1C5EA002F8DE90,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,77.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,92.0,0.0,0.0,81.0
8C00530CCE67EBCD3A7B9112A76233EE,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,88.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,92.0,93.0,0.0,79.0
8C499B33F03B20D2622142CC7FE27EDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8C6F215629DF51A388B45C8E54DB3B9A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8D1771D56A14017E294F68BE8AE54A0A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8D9F76B14D9258293DFEF6489A703182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8E3BF74DA9ABADD62A8943C7826992DF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8F4A7B34555342D0C05B79957748B91B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90BD4FF105EF909537304A599F8542EC,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,91.0,0.0,0.0
918D797A288B1CE983AD53B546D60334,85.0,92.0,73.0,0.0,89.0,0.0,86.0,93.0,92.0,95.0,78.0,82.0,89.0,89.0,74.0,0.0,93.0,0.0,70.0,95.0,0.0,79.0,89.0,0.0,71.0,92.0
9328BA09D2DD520665AF0E359CDE223E,88.0,0.0,72.0,81.0,0.0,0.0,83.0,80.0,78.0,73.0,76.0,92.0,0.0,0.0,96.0,0.0,70.0,0.0,0.0,84.0,90.0,0.0,96.0,98.0,74.0,89.0
9466D9E44DDE6CCCFB75E79B9E9DB394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94C8589F32872B9E6FEABC99715507A7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95F8396B3E186DF73DDE8181013C6B4D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95FE05097FA1A1117073F60C47989370,89.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,77.0,0.0,85.0,0.0,0.0,76.0,79.0,0.0,75.0,0.0,0.0,84.0,0.0,72.0,85.0,90.0,79.0,74.0
997D3C057546C929E29B487192920E5E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99E19B0FF3681360E93732AAD30C7658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9A12C9988FA8D744D027A02DFE3ACB58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9B94611EA89C44F33DD399C0CCB08D9D,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,96.0,0.0,82.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,76.0,87.0,0.0,0.0,71.0,95.0,0.0,82.0
9C60BE7FAD720A0BEAFC2A7BB135C3D6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9C650F122C9BA2385FFC031C5F1CC1E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9D27F53949B61528CAFCA8A481F7C3E9,93.0,93.0,70.0,0.0,0.0,0.0,93.0,79.0,97.0,91.0,96.0,89.0,81.0,80.0,81.0,78.0,0.0,0.0,79.0,92.0,74.0,0.0,95.0,93.0,0.0,92.0
9F1A1602039EB3CCC20411378F417965,83.0,81.0,73.0,0.0,0.0,0.0,93.0,0.0,87.0,80.0,72.0,70.0,94.0,82.0,97.0,0.0,0.0,76.0,92.0,90.0,0.0,0.0,85.0,97.0,96.0,96.0
9F89961970AC5BD882AC43F8B08F024B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A07BBF405A320F959B931D2528B00828,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,86.0,0.0,80.0,0.0,86.0,84.0,0.0,74.0,85.0,87.0,0.0,0.0
A0A20768E4AFF941F5A4CB05DBE00847,0.0,85.0,0.0,0.0,92.0,81.0,70.0,80.0,87.0,94.0,0.0,88.0,94.0,0.0,0.0,75.0,0.0,0.0,93.0,87.0,0.0,0.0,88.0,95.0,81.0,92.0
A0C12CA42D41CF424E8F97507D791AEA,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,76.0,0.0,0.0
A10EA48A54649BA3B09FAE320C3582CF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,79.0,0.0,0.0,72.0
A1438DF7734CE96B443851C2A9C82986,71.0,0.0,75.0,0.0,0.0,0.0,90.0,0.0,88.0,0.0,72.0,86.0,75.0,0.0,90.0,0.0,91.0,0.0,0.0,84.0,95.0,0.0,89.0,83.0,0.0,82.0
A1DC519853F3A5F7C85B458605C5655B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A242B7302C3677A76E34A1191D44495B,80.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,75.0,80.0,0.0,72.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A505D5C28F412615FCD0DB3CE0BFB6F6,94.0,88.0,0.0,0.0,0.0,0.0,0.0,77.0,91.0,71.0,89.0,90.0,0.0,71.0,88.0,85.0,76.0,0.0,74.0,95.0,0.0,80.0,93.0,91.0,0.0,89.0
A61BC8492B6266864516664BC2713B98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0,0.0
A71F1F34C82E442786D7B391AE314CF5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A73B2C5F9A6F50E38B91063240B42F04,86.0,86.0,86.0,78.0,84.0,0.0,82.0,76.0,85.0,75.0,88.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,94.0,93.0,92.0,84.0
A76D3EEE198678042FC5234CEB3884AC,89.0,76.0,0.0,71.0,0.0,0.0,76.0,0.0,82.0,0.0,0.0,91.0,0.0,71.0,0.0,0.0,0.0,0.0,88.0,85.0,0.0,0.0,91.0,98.0,87.0,95.0
A791BAED85D496EB10349CB876C3F77F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7A3130DA0EFF39A17F26F0158789327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7D8EF86F6553AD6739F77B412A2BC8B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A92F9DED7BA19D7B462450316C1970B8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A98CE06866B6A8DCBC2EEA97F7D9DD71,0.0,84.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,73.0,76.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,72.0,0.0,0.0,0.0
A9E2A3057E66C5F33E3FD1B77B5DD75B,74.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,93.0,90.0,83.0,75.0,0.0,89.0,95.0,73.0,0.0,0.0,0.0,83.0,0.0,0.0,88.0,93.0,0.0,89.0
AA38B3F2B7008D5D97F1888E05174919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,75.0
AA9DC1495CB5AC1227F518DBBFF77A3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC9BD87B9C518C9072C1A99140F9A185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACDE3C696D93DA273BE8CD48AA039D7F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD458324BCEFC2349478006F4DE88435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0
AE1357C8B914F149B15117981A05BB58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFDFA55327026743DA96803192EB7CA7,91.0,87.0,89.0,0.0,74.0,0.0,79.0,88.0,96.0,85.0,95.0,94.0,90.0,86.0,98.0,71.0,91.0,76.0,0.0,93.0,80.0,84.0,97.0,97.0,76.0,96.0
B1B541A2CC34E8F1D78E6665B9253942,95.0,73.0,0.0,0.0,0.0,0.0,96.0,78.0,89.0,0.0,83.0,89.0,0.0,75.0,99.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,93.0,95.0,0.0,90.0
B1E74649B721B7730B517744E6E6B60F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B2F3AF71149535FDB0A5451CE9F218AB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B6A603EBDEF418188C792F2693EAA211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B6CAE355CED340C4913B412BB217E131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B6D0156224FBA0C299168D0B53DCEC98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,74.0
B6EE9E719A1688A29F4E90C8D3FEAA67,93.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,83.0,70.0,86.0,0.0,85.0,0.0,82.0,0.0,0.0,73.0,0.0,84.0,0.0,0.0,78.0,97.0,0.0,76.0
B710411207EA3A3C33F1C4532C1D8683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B7627FA6EFBCDB5DF99FC018B45162F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BA9C4CA29AFFD3EF792C020156639F28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAED108A2BE213509BC6301207468A34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC9C0E20DBC2FECDC768DCF1ABAAF1D4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDFACF31D25161118B35E88755668AE8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF33F0FC79629AB33B05A3DA0E163852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0
C024CD47AF49396DF84CD03D1D15B004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4C021B7C229903D22AFAB158FCDD765,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0
C5044DA3179A2DEB7365D3CCEF2A4ED3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C51F79CEDC7942B19F3B6A08A92F62E2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5B148CB9BFFCE24589C92FAE283E972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5BDA867934A375DB66CFE1C7193DEC2,73.0,80.0,93.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,75.0,85.0,70.0,0.0,0.0,76.0,0.0,0.0,0.0,82.0,80.0,76.0,87.0,89.0
C706203DD9780FBC28D1E8E331A3912F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C7505319C6A242402C0DD4586F34F600,76.0,79.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,74.0,0.0,0.0,79.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,87.0,0.0,77.0
C8C759EAD75E7988C38AE6530BCE5172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C92DD0B515BD333EAEC76D034D88DC7D,89.0,86.0,86.0,75.0,82.0,0.0,77.0,81.0,90.0,96.0,77.0,0.0,93.0,81.0,88.0,72.0,81.0,77.0,97.0,90.0,93.0,79.0,91.0,97.0,95.0,94.0
C95E741EEBC6C3FF75FE68FB7F48E5F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C9C54DBB25CC22EF8E4CB0D586D2F6DF,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,90.0,0.0,92.0,76.0,95.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0
CD0B611DC3577DFBAB9712E508B6B9E5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,94.0,0.0,88.0,87.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,90.0,83.0,0.0,87.0
CD24FFC5D9D06FA2F05A60958CB0D072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,71.0,0.0,90.0
CD64AE5D9D0811AFB344E89CCC2AD043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDB37DD390857EAAA07495D2A39A92B4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDCD0F283A015F64E5693929B56C625A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDD47F50892465BFC4364FAD1840186F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0
CDEC34D9406BFDE8524AF4808229B28C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D042785A14BAD3D6C968AC734F319445,75.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,94.0,79.0,0.0,80.0,0.0,76.0,90.0,0.0,0.0,0.0,91.0,71.0,0.0,0.0,0.0,93.0,97.0,0.0
D0589A2A25BDD8396B2B4FF5C90F6240,89.0,88.0,72.0,0.0,0.0,0.0,0.0,73.0,93.0,98.0,0.0,85.0,81.0,74.0,0.0,79.0,0.0,0.0,86.0,0.0,0.0,0.0,89.0,97.0,0.0,99.0
D142B988D6C81CDC6A8763449D5A77BA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D18B6DF5460A2C488FB17ED4B11F8648,0.0,77.0,0.0,0.0,0.0,84.0,70.0,89.0,80.0,0.0,72.0,0.0,0.0,95.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,98.0,0.0,85.0
D18CB891FE2A2399C4667ED6E53CC4F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0
D202A492B4CC73A45A7462C003F899A6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D39A4AAE1D075D5395C7177D486E91E2,88.0,0.0,83.0,73.0,0.0,0.0,93.0,0.0,97.0,0.0,85.0,77.0,0.0,79.0,78.0,0.0,0.0,84.0,0.0,82.0,71.0,0.0,92.0,94.0,81.0,95.0
D565BF1F7C9F0A569FDD7E927F6B57F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D6225C9ECDA8BBCCA3897FB099AEB3BF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,77.0,0.0,0.0,79.0,82.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,88.0,89.0,0.0,86.0
